Language,Cast1,Cast2,Cast3,Genre1,Genre2,Genre3,Movie_Name,comb
English,Gael García Bernal,Vicky Krieps,Rufus Sewell,Thriller,Mystery,Horror,Old,Old English Gael García Bernal Vicky Krieps Rufus Sewell Thriller Mystery Horror
English,Kelly Marie Tran,Awkwafina,Izaac Wang,Animation,Family,Fantasy,Raya and the Last Dragon,Raya and the Last Dragon English Kelly Marie Tran Awkwafina Izaac Wang Animation Family Fantasy
English,Chloë Grace Moretz,Algee Smith,Raúl Castillo,Science Fiction,Thriller,unknown,Mother/Android,Mother/Android English Chloë Grace Moretz Algee Smith Raúl Castillo Science Fiction Thriller unknown
English,Scott Adkins,Ashley Greene,Ryan Phillippe,Action,unknown,unknown,One Shot,One Shot English Scott Adkins Ashley Greene Ryan Phillippe Action unknown unknown
Japanese,Kensho Ono,Reina Ueda,Junichi Suwabe,Animation,Action,Drama,Mobile Suit Gundam Hathaway,Mobile Suit Gundam Hathaway Japanese Kensho Ono Reina Ueda Junichi Suwabe Animation Action Drama
Thai,Sompob Benjathikul,Tarika Tidatith,Sutatta Udomsilp,Horror,unknown,unknown,The Whole Truth,The Whole Truth Thai Sompob Benjathikul Tarika Tidatith Sutatta Udomsilp Horror unknown unknown
French,Anouck Hautbois,Benjamin Bollen,unknown,Animation,Family,Comedy,"Miraculous World: New York, United HeroeZ","Miraculous World: New York, United HeroeZ French Anouck Hautbois Benjamin Bollen unknown Animation Family Comedy"
English,Daniel Radcliffe,Rupert Grint,Emma Watson,Adventure,Fantasy,unknown,Harry Potter and the Philosopher's Stone,Harry Potter and the Philosopher's Stone English Daniel Radcliffe Rupert Grint Emma Watson Adventure Fantasy unknown
French,Anouck Hautbois,Benjamin Bollen,Keith Silverstein,Animation,Comedy,Family,Miraculous World: Shanghai – The Legend of Ladydragon,Miraculous World: Shanghai – The Legend of Ladydragon French Anouck Hautbois Benjamin Bollen Keith Silverstein Animation Comedy Family
English,Kenneth Branagh,Gal Gadot,Armie Hammer,Crime,Drama,Mystery,Death on the Nile,Death on the Nile English Kenneth Branagh Gal Gadot Armie Hammer Crime Drama Mystery
English,Frank Welker,Christopher Swindle,Rita Moreno,Animation,Adventure,Comedy,Curious George: Cape Ahoy,Curious George: Cape Ahoy English Frank Welker Christopher Swindle Rita Moreno Animation Adventure Comedy
English,Oscar Isaac,Charlize Theron,Javon Walton,Animation,Adventure,Comedy,The Addams Family 2,The Addams Family 2 English Oscar Isaac Charlize Theron Javon Walton Animation Adventure Comedy
English,Ryan Reynolds,Morena Baccarin,Ed Skrein,Action,Adventure,Comedy,Deadpool,Deadpool English Ryan Reynolds Morena Baccarin Ed Skrein Action Adventure Comedy
English,Nicolas Cage,Emma Stone,Ryan Reynolds,Animation,Family,Adventure,The Croods: A New Age,The Croods: A New Age English Nicolas Cage Emma Stone Ryan Reynolds Animation Family Adventure
English,Chris Pratt,Bryce Dallas Howard,Ty Simpkins,Action,Adventure,Science Fiction,Jurassic World,Jurassic World English Chris Pratt Bryce Dallas Howard Ty Simpkins Action Adventure Science Fiction
English,Stephen Lang,Brendan Sexton III,Madelyn Grace,Thriller,Horror,unknown,Don't Breathe 2,Don't Breathe 2 English Stephen Lang Brendan Sexton III Madelyn Grace Thriller Horror unknown
English,Nicola Wright,Chelsea Greenwood,Chrissie Wunna,Horror,Fantasy,Mystery,Dragon Fury,Dragon Fury English Nicola Wright Chelsea Greenwood Chrissie Wunna Horror Fantasy Mystery
English,Andi Matichak,Emile Hirsch,Luke David Blumm,Horror,Thriller,unknown,Son,Son English Andi Matichak Emile Hirsch Luke David Blumm Horror Thriller unknown
German,Max Schimmelpfennig,Lea van Acken,Tijan Marei,Horror,unknown,unknown,The Privilege,The Privilege German Max Schimmelpfennig Lea van Acken Tijan Marei Horror unknown unknown
English,Sandra Oh,Fivel Stewart,Dermot Mulroney,Horror,Mystery,unknown,Umma,Umma English Sandra Oh Fivel Stewart Dermot Mulroney Horror Mystery unknown
Spanish,María Pedraza,Paula Losada,Mona Martínez,Drama,unknown,unknown,Dancing on Glass,Dancing on Glass Spanish María Pedraza Paula Losada Mona Martínez Drama unknown unknown
Spanish,Guillermo Francella,Romina Fernandes,Peto Menahem,Comedy,Drama,unknown,All Hail,All Hail Spanish Guillermo Francella Romina Fernandes Peto Menahem Comedy Drama unknown
English,Emile Hirsch,John Cusack,Jake Manley,Action,Crime,Thriller,Pursuit,Pursuit English Emile Hirsch John Cusack Jake Manley Action Crime Thriller
Japanese,Junko Takeuchi,Nana Mizuki,Jun Fukuyama,Action,Romance,Animation,The Last: Naruto the Movie,The Last: Naruto the Movie Japanese Junko Takeuchi Nana Mizuki Jun Fukuyama Action Romance Animation
English,Mark Wahlberg,Chiwetel Ejiofor,Sophie Cookson,Science Fiction,Action,Thriller,Infinite,Infinite English Mark Wahlberg Chiwetel Ejiofor Sophie Cookson Science Fiction Action Thriller
English,Andrew Garfield,Emma Stone,Rhys Ifans,Action,Adventure,Fantasy,The Amazing Spider-Man,The Amazing Spider-Man English Andrew Garfield Emma Stone Rhys Ifans Action Adventure Fantasy
English,Dakota Fanning,Teri Hatcher,Keith David,Animation,Family,Fantasy,Coraline,Coraline English Dakota Fanning Teri Hatcher Keith David Animation Family Fantasy
English,Pierce Brosnan,Sam Hardy,Hannah Herman Cortes,Animation,Fantasy,Music,Riverdance: The Animated Adventure,Riverdance: The Animated Adventure English Pierce Brosnan Sam Hardy Hannah Herman Cortes Animation Fantasy Music
English,Chris Pratt,Yvonne Strahovski,J.K. Simmons,Action,Science Fiction,Adventure,The Tomorrow War,The Tomorrow War English Chris Pratt Yvonne Strahovski J.K. Simmons Action Science Fiction Adventure
English,Emily Blunt,Cillian Murphy,Millicent Simmonds,Science Fiction,Thriller,Horror,A Quiet Place Part II,A Quiet Place Part II English Emily Blunt Cillian Murphy Millicent Simmonds Science Fiction Thriller Horror
English,Karen Gillan,Iris Apatow,Fred Armisen,Comedy,unknown,unknown,The Bubble,The Bubble English Karen Gillan Iris Apatow Fred Armisen Comedy unknown unknown
English,Isla Fisher,Tim Minchin,Eric Bana,Animation,Family,Adventure,Back to the Outback,Back to the Outback English Isla Fisher Tim Minchin Eric Bana Animation Family Adventure
Spanish,Zuria Vega,Mauricio Ochmann,Omar Chaparro,Comedy,unknown,unknown,¿Y cómo es él?,¿Y cómo es él? Spanish Zuria Vega Mauricio Ochmann Omar Chaparro Comedy unknown unknown
Japanese,Daiki Yamashita,Nobuhiko Okamoto,Yoshio Inoue,Animation,Action,Fantasy,My Hero Academia: Heroes Rising,My Hero Academia: Heroes Rising Japanese Daiki Yamashita Nobuhiko Okamoto Yoshio Inoue Animation Action Fantasy
English,Jamie Lee Curtis,Judy Greer,Andi Matichak,Horror,Thriller,unknown,Halloween Kills,Halloween Kills English Jamie Lee Curtis Judy Greer Andi Matichak Horror Thriller unknown
English,Daniel Radcliffe,Rupert Grint,Emma Watson,Adventure,Fantasy,Family,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire English Daniel Radcliffe Rupert Grint Emma Watson Adventure Fantasy Family
English,Gideon Adlon,Abigail Cowen,Elizabeth Mitchell,Fantasy,Horror,Thriller,Witch Hunt,Witch Hunt English Gideon Adlon Abigail Cowen Elizabeth Mitchell Fantasy Horror Thriller
Japanese,Junko Takeuchi,Chie Nakamura,Yōichi Masukawa,Animation,Action,Fantasy,Naruto Shippuden the Movie,Naruto Shippuden the Movie Japanese Junko Takeuchi Chie Nakamura Yōichi Masukawa Animation Action Fantasy
English,Matt Damon,Adam Driver,Jodie Comer,Action,Drama,History,The Last Duel,The Last Duel English Matt Damon Adam Driver Jodie Comer Action Drama History
English,Carly Pope,Nathalie Boltt,Chris William Martin,Horror,Thriller,unknown,Demonic,Demonic English Carly Pope Nathalie Boltt Chris William Martin Horror Thriller unknown
English,Henry Golding,Andrew Koji,Haruka Abe,Action,Adventure,unknown,Snake Eyes: G.I. Joe Origins,Snake Eyes: G.I. Joe Origins English Henry Golding Andrew Koji Haruka Abe Action Adventure unknown
English,Jason Statham,Holt McCallany,Scott Eastwood,Action,Crime,Thriller,Wrath of Man,Wrath of Man English Jason Statham Holt McCallany Scott Eastwood Action Crime Thriller
English,James Jagger,Camille Rowe,Eric Savin,Horror,unknown,unknown,The Deep House,The Deep House English James Jagger Camille Rowe Eric Savin Horror unknown unknown
Chinese,Steve Yoo,Wei Wang,Collin Chou,Action,unknown,unknown,Crazy Fist,Crazy Fist Chinese Steve Yoo Wei Wang Collin Chou Action unknown unknown
English,Mark Wahlberg,Seth MacFarlane,Amanda Seyfried,Comedy,unknown,unknown,Ted 2,Ted 2 English Mark Wahlberg Seth MacFarlane Amanda Seyfried Comedy unknown unknown
English,Anthony Gonzalez,Gael García Bernal,Benjamin Bratt,Family,Animation,Fantasy,Coco,Coco English Anthony Gonzalez Gael García Bernal Benjamin Bratt Family Animation Fantasy
English,Nicolas Cage,Rose Byrne,Chandler Canterbury,Action,Mystery,Science Fiction,Knowing,Knowing English Nicolas Cage Rose Byrne Chandler Canterbury Action Mystery Science Fiction
Japanese,Ryûnosuke Kamiki,Mone Kamishiraishi,Ryo Narita,Romance,Animation,Drama,Your Name.,Your Name. Japanese Ryûnosuke Kamiki Mone Kamishiraishi Ryo Narita Romance Animation Drama
English,Eddie Redmayne,Katherine Waterston,Dan Fogler,Action,Adventure,Fantasy,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them English Eddie Redmayne Katherine Waterston Dan Fogler Action Adventure Fantasy
English,Channing Tatum,Jane Adams,Kevin Nash,Drama,Comedy,unknown,Dog,Dog English Channing Tatum Jane Adams Kevin Nash Drama Comedy unknown
English,Dylan O'Brien,Kaya Scodelario,Ki Hong Lee,Action,Mystery,Science Fiction,The Maze Runner,The Maze Runner English Dylan O'Brien Kaya Scodelario Ki Hong Lee Action Mystery Science Fiction
English,Daniel Radcliffe,Rupert Grint,Emma Watson,Adventure,Fantasy,unknown,Harry Potter and the Half-Blood Prince,Harry Potter and the Half-Blood Prince English Daniel Radcliffe Rupert Grint Emma Watson Adventure Fantasy unknown
English,Neal McDonough,Bruce Willis,Corey Large,Action,Thriller,Science Fiction,Apex,Apex English Neal McDonough Bruce Willis Corey Large Action Thriller Science Fiction
English,Chris Diamantopoulos,Kaitlyn Robrock,Bill Farmer,Animation,Comedy,unknown,The Wonderful Winter of Mickey Mouse,The Wonderful Winter of Mickey Mouse English Chris Diamantopoulos Kaitlyn Robrock Bill Farmer Animation Comedy unknown
English,Maika Monroe,Keir Gilchrist,Daniel Zovatto,Horror,Mystery,unknown,It Follows,It Follows English Maika Monroe Keir Gilchrist Daniel Zovatto Horror Mystery unknown
English,Ana de la Reguera,Tenoch Huerta,Josh Lucas,Horror,Action,Thriller,The Forever Purge,The Forever Purge English Ana de la Reguera Tenoch Huerta Josh Lucas Horror Action Thriller
English,Michelle Yeoh,Stephanie Hsu,Ke Huy Quan,Action,Adventure,Science Fiction,Everything Everywhere All at Once,Everything Everywhere All at Once English Michelle Yeoh Stephanie Hsu Ke Huy Quan Action Adventure Science Fiction
English,Isabelle Fuhrman,Amy Forsyth,Dilone,Drama,Thriller,unknown,The Novice,The Novice English Isabelle Fuhrman Amy Forsyth Dilone Drama Thriller unknown
Thai,Narilya Gulmongkolpech,Sawanee Utoomma,Sirani Yankittikan,Horror,Thriller,unknown,The Medium,The Medium Thai Narilya Gulmongkolpech Sawanee Utoomma Sirani Yankittikan Horror Thriller unknown
English,Alexis Knapp,Charlotte McKinney,Lauren Miller,Horror,Thriller,unknown,Phobias,Phobias English Alexis Knapp Charlotte McKinney Lauren Miller Horror Thriller unknown
English,Gal Gadot,Chris Pine,Kristen Wiig,Action,Adventure,Fantasy,Wonder Woman 1984,Wonder Woman 1984 English Gal Gadot Chris Pine Kristen Wiig Action Adventure Fantasy
English,Matthias Schweighöfer,Nathalie Emmanuel,Ruby O. Fee,Crime,Comedy,unknown,Army of Thieves,Army of Thieves English Matthias Schweighöfer Nathalie Emmanuel Ruby O. Fee Crime Comedy unknown
English,Ethan Hawke,Cristina Chiriac,Phil Neilson,Thriller,War,unknown,Zeros and Ones,Zeros and Ones English Ethan Hawke Cristina Chiriac Phil Neilson Thriller War unknown
English,Robert Downey Jr.,Chris Hemsworth,Mark Ruffalo,Action,Adventure,Science Fiction,Avengers: Age of Ultron,Avengers: Age of Ultron English Robert Downey Jr. Chris Hemsworth Mark Ruffalo Action Adventure Science Fiction
English,Daniel Radcliffe,Rupert Grint,Emma Watson,Adventure,Fantasy,Mystery,Harry Potter and the Order of the Phoenix,Harry Potter and the Order of the Phoenix English Daniel Radcliffe Rupert Grint Emma Watson Adventure Fantasy Mystery
English,Brian Cox,Rupert Friend,Madeline Brewer,Horror,Drama,unknown,Separation,Separation English Brian Cox Rupert Friend Madeline Brewer Horror Drama unknown
English,Chris Pratt,Bryce Dallas Howard,Rafe Spall,Action,Adventure,Science Fiction,Jurassic World: Fallen Kingdom,Jurassic World: Fallen Kingdom English Chris Pratt Bryce Dallas Howard Rafe Spall Action Adventure Science Fiction
English,Jessica McNamee,Luke Mitchell,Amali Golden,Horror,Thriller,Adventure,Black Water: Abyss,Black Water: Abyss English Jessica McNamee Luke Mitchell Amali Golden Horror Thriller Adventure
English,Milla Jovovich,Tony Jaa,Ron Perlman,Action,Fantasy,Adventure,Monster Hunter,Monster Hunter English Milla Jovovich Tony Jaa Ron Perlman Action Fantasy Adventure
English,Andrew Garfield,Sam Worthington,Vince Vaughn,Drama,History,War,Hacksaw Ridge,Hacksaw Ridge English Andrew Garfield Sam Worthington Vince Vaughn Drama History War
English,Courtney Loggins,Ruben Pla,Tarkan Dospil,Action,Science Fiction,Thriller,Jurassic Hunt,Jurassic Hunt English Courtney Loggins Ruben Pla Tarkan Dospil Action Science Fiction Thriller
English,Anna Kendrick,Justin Timberlake,Kenan Thompson,Animation,Fantasy,Family,Trolls Holiday in Harmony,Trolls Holiday in Harmony English Anna Kendrick Justin Timberlake Kenan Thompson Animation Fantasy Family
English,Johnny Depp,Freddie Highmore,David Kelly,Adventure,Comedy,Family,Charlie and the Chocolate Factory,Charlie and the Chocolate Factory English Johnny Depp Freddie Highmore David Kelly Adventure Comedy Family
English,Andy Samberg,John Mulaney,KiKi Layne,Animation,Family,Comedy,Chip 'n Dale: Rescue Rangers,Chip 'n Dale: Rescue Rangers English Andy Samberg John Mulaney KiKi Layne Animation Family Comedy
English,Tom Kenny,Bill Fagerbakke,Rodger Bumpass,Family,Animation,Fantasy,The SpongeBob Movie: Sponge on the Run,The SpongeBob Movie: Sponge on the Run English Tom Kenny Bill Fagerbakke Rodger Bumpass Family Animation Fantasy
English,Lora Burke,Tessa Kozma,Kristen MacCulloch,Thriller,Horror,unknown,Motherly,Motherly English Lora Burke Tessa Kozma Kristen MacCulloch Thriller Horror unknown
English,Daniel Radcliffe,Rupert Grint,Emma Watson,Adventure,Fantasy,unknown,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets English Daniel Radcliffe Rupert Grint Emma Watson Adventure Fantasy unknown
English,Tom Hanks,Tim Allen,Don Rickles,Animation,Adventure,Family,Toy Story,Toy Story English Tom Hanks Tim Allen Don Rickles Animation Adventure Family
Cantonese,Louis Koo,Nick Wang,Tony Yang,Action,Adventure,Fantasy,Dynasty Warriors,Dynasty Warriors Cantonese Louis Koo Nick Wang Tony Yang Action Adventure Fantasy
English,Liam Neeson,Guy Pearce,Taj Atwal,Mystery,Thriller,Action,Memory,Memory English Liam Neeson Guy Pearce Taj Atwal Mystery Thriller Action
English,Daniel Radcliffe,Rupert Grint,Emma Watson,Adventure,Fantasy,unknown,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Prisoner of Azkaban English Daniel Radcliffe Rupert Grint Emma Watson Adventure Fantasy unknown
Japanese,Kotono Mitsuishi,Misato Fukuen,Hisako Kanemoto,Animation,Action,Adventure,Pretty Guardian Sailor Moon Eternal The Movie Part 2,Pretty Guardian Sailor Moon Eternal The Movie Part 2 Japanese Kotono Mitsuishi Misato Fukuen Hisako Kanemoto Animation Action Adventure
English,Jamie Foxx,Tina Fey,Graham Norton,Animation,Comedy,Fantasy,Soul,Soul English Jamie Foxx Tina Fey Graham Norton Animation Comedy Fantasy
English,Scott Adkins,Mykel Shannon Jenkins,Mark Ivanir,Action,Thriller,unknown,Undisputed III: Redemption,Undisputed III: Redemption English Scott Adkins Mykel Shannon Jenkins Mark Ivanir Action Thriller unknown
English,Eddie Redmayne,Katherine Waterston,Dan Fogler,Action,Adventure,Fantasy,Fantastic Beasts: The Crimes of Grindelwald,Fantastic Beasts: The Crimes of Grindelwald English Eddie Redmayne Katherine Waterston Dan Fogler Action Adventure Fantasy
English,Ryan Reynolds,Josh Brolin,Morena Baccarin,Action,Comedy,Adventure,Deadpool 2,Deadpool 2 English Ryan Reynolds Josh Brolin Morena Baccarin Action Comedy Adventure
Japanese,Yuko Sanpei,Kokoro Kikuchi,Junko Takeuchi,Animation,Action,Comedy,Boruto: Naruto the Movie,Boruto: Naruto the Movie Japanese Yuko Sanpei Kokoro Kikuchi Junko Takeuchi Animation Action Comedy
English,Brian Hull,Jennifer Kluska,Derek Drymon,Animation,Comedy,Fantasy,Monster Pets: A Hotel Transylvania Short,Monster Pets: A Hotel Transylvania Short English Brian Hull Jennifer Kluska Derek Drymon Animation Comedy Fantasy
Spanish,Bruno Bichir,Maite Perroni,Carlos Espejel,Animation,Comedy,unknown,An Egg Rescue,An Egg Rescue Spanish Bruno Bichir Maite Perroni Carlos Espejel Animation Comedy unknown
Spanish,Paz Bascuñan,Loreto Aravena,María Elena Swett,Comedy,unknown,unknown,S.O.S. Mamis: La película,S.O.S. Mamis: La película Spanish Paz Bascuñan Loreto Aravena María Elena Swett Comedy unknown unknown
Spanish,unknown,unknown,unknown,Animation,unknown,unknown,Save The Trees,Save The Trees Spanish unknown unknown unknown Animation unknown unknown
English,Chloë Grace Moretz,Michael Peña,Colin Jost,Comedy,Family,Animation,Tom & Jerry,Tom & Jerry English Chloë Grace Moretz Michael Peña Colin Jost Comedy Family Animation
English,Harriet MacMasters-Green,Sabrina Jolie Perez,Jarreth J. Merz,Horror,Thriller,unknown,The Haunting of Helena,The Haunting of Helena English Harriet MacMasters-Green Sabrina Jolie Perez Jarreth J. Merz Horror Thriller unknown
English,Ryan Kiera Armstrong,Zac Efron,Sydney Lemmon,Thriller,Fantasy,Horror,Firestarter,Firestarter English Ryan Kiera Armstrong Zac Efron Sydney Lemmon Thriller Fantasy Horror
